date,n_killed,address,lat,long,
03/01/2016,1,Longreen Parkway Columbia,34.1513745,-80.9420867,
03/01/2016,0,214 W Commercial Row Reno,39.527426,-119.8188452,
03/01/2016,0,4400 block of West Madison Street Chicago,41.881017,-87.7379527,
03/01/2016,0,3800 block of South Albany Avenue Chicago,41.8244473,-87.7041841,
03/01/2016,1,E. 44th Street and S. Benton Avenue Kansas City,39.0462901,-94.5527987,
03/01/2016,0,16th Avenue and N. 25th Street Fort Dodge,42.5208219,-94.1663697,
03/01/2016,0,Van Buren Street Battle Creek,42.3196529,-85.1746543,
03/01/2016,1,801 Michigan City Rd Calumet City,41.6044595,-87.5485488,
03/01/2016,1,5800 block of Riverton Road Columbus,39.9487306,-82.8435014,
03/01/2016,0,600 block of John Adams Court Idaho Falls,43.4921435,-112.0058041,
03/01/2016,0,31st Street and Park Avenue Kansas City,39.069988,-94.5584922,
03/01/2016,1,2200 block of Beatties Ford Road Charlotte,35.2643847,-80.8561843,
03/01/2016,0,4700 block of Warnock Avenue Granite City,38.7398631,-90.1022798,
03/01/2016,1,500 block of Pocosin Road Lake Waccamaw,34.3559999,-78.4855916,
03/01/2016,0,1500 block of South Arago Street Peoria,40.672174,-89.6322858,
03/01/2016,1,2100 block of Amber Street Philadelphia,39.9810795,-75.1334297,
03/01/2016,0,8001 Troost Avenue Kansas City,38.9829219,-94.5779916,
03/01/2016,0,800 block of Queen Street Wilmington,34.2272811,-77.9404955,
03/01/2016,0,2200 block of Latham Street Simi Valley,34.2874198,-118.7573444,
03/01/2016,0,6700 block of Ridgecroft Lane Raleigh,35.8722389,-78.6388486,
03/01/2016,0,700 block of University Avenue Salinas,36.6738119,-121.6778659,
03/01/2016,0,1700 block of Campbellton Road SW Atlanta,33.7115608,-84.4459007,
03/01/2016,0,108 Highridge Court Franklin,39.5673822,-84.2948693,
03/01/2016,0,1000 block of Woodland Avenue Atlanta,33.7273164,-84.3542095,
03/01/2016,0,3100 block of Plateau Drive Columbus,32.435428,-84.9618972,
03/01/2016,1,1115 Chestnut Street Rockford,42.2738967,-89.1091411,
03/01/2016,0,11-000 block of Pomelo Drive Desert Hot Springs,-20.1261056,57.5340544,
03/01/2016,1,Community College Avenue and East 36th Street Cleveland,41.4936279,-81.6651619,
03/01/2016,1,Stewart Circle and Emory Street Wilmington,34.250893,-77.9109557,
03/01/2016,0,2800 block of West Edinger Avenue Santa Ana,33.7274628,-117.9092783,
03/01/2016,0,Owls Nest Road Shapleigh,43.573963,-70.8438175,
03/01/2016,0,2300 block of California Avenue Monrovia,34.1227072,-117.9997898,
03/01/2016,0,West 17th Street Cleveland,41.4801723,-81.6979076,
03/01/2016,0,Franklin Lane Statesboro,32.4326933,-81.8216934,
03/01/2016,0,Ponderosa Road Portal,-20.1546073,57.5214663,
03/01/2016,0,819 Robin Hood Trail Statesboro,32.4127777,-81.7780557,
03/01/2016,0,700 block of Dixon Street Savannah,32.0350783,-81.1270739,
03/01/2016,1,1500 block of Ashdale Road Tuskegee,32.4373458,-85.6959751,
03/01/2016,0,410 South Columbia Avenue Rincon,32.2769701,-81.2305449,
03/01/2016,0,2900 block of El Noble Avenue Oroville,39.5019647,-121.5473855,
03/01/2016,0,West Street Talladega,-20.1261056,57.5340544,
03/01/2016,0,500 block of Howard Street Talladega,33.4424065,-86.1119929,
03/01/2016,0,Duncan and Clifton St. Conway,-20.1546073,57.5214663,
03/01/2016,0,1500 block of W. 28th Street Little Rock,34.7218728,-92.2920331,
03/01/2016,0,5000 block of Gautier-Vancleave Road Gautier,30.4136119,-88.654786,
03/01/2016,1,142 Beech Street Columbus,39.94731,-82.9880643,
03/01/2016,0,810 Karel Park Road Saline (county),37.8232507,-88.5044963,
03/01/2016,0,East Marion Street Kershaw,34.5499919,-80.5776527,
03/01/2016,0,3351 E Sunshine St Springfield,37.180656,-93.2284631,
03/01/2016,0,2810 Northwest 12th Avenue Miami,25.8026477,-80.2178935,
03/01/2016,1,West Road and Ocoee-Apopka Road Ocoee,28.6030392,-81.5492925,
03/01/2016,1,2800 block of Ashe Street Durham,35.9813921,-78.869138,
03/01/2016,0,Edinger Avenue and Fairview Street Orange (county),33.7273201,-117.9082821,
03/01/2016,0,7000 block of South Wabash Avenue Chicago,41.767211,-87.6258346,
03/01/2016,0,Harrison and Van Buren Streets South Bend,-20.1546073,57.5214663,
03/01/2016,0,28th Street and Avenue D Birmingham,-20.1261056,57.5340544,
03/01/2016,0,1587 Rolling View Way Dacula,33.9622873,-83.8677026,
03/01/2016,0,20th block of Haversham Circle Jefferson (county),-20.1261056,57.5340544,
03/01/2016,0,1400 block of South Christiana Avenue Chicago,41.8624634,-87.7113851,
03/01/2016,0,810 Henderson Avenue Staten Island,40.6357414,-74.1213619,
03/01/2016,0,Clay Street Annapolis,38.9797162,-76.5008028,
03/01/2016,0,Leonard Weaver Boulevard Melbourne,28.0679117,-80.6151111,
03/01/2016,0,Northwest 76th Way Fort Lauderdale (Davie),26.0430168,-80.2437376,
03/01/2016,1,1223 May River Road Bluffton,32.2378089,-80.8719342,
03/01/2016,1,18th Street Fort Pierce,27.4566292,-80.3449153,
03/01/2016,0,20 block of South Water Street New Bedford,41.6344257,-70.9247557,
03/01/2016,0,100 block of Phillips Avenue New Bedford,41.6630897,-70.9264731,
03/01/2016,0,11200 block of SE Holgate Boulevard Portland,45.4885396,-122.55027,
03/01/2016,0,Farm-to-Market Road 741 Kaufman (county),32.6883755,-96.4589156,
03/01/2016,0,1000 block of Mary Street Utica,43.093552,-75.2118744,
03/01/2016,0,NE Rosa Parks Way and 15th Portland,-20.1261056,57.5340544,
03/01/2016,0,1600 block of I-45 North Conroe,30.3227438,-95.4755872,
03/01/2016,1,213 E. Redwood St. Gillette,44.2739834,-105.5030665,
03/01/2016,1,North 6th and Wright Milwaukee,43.0639596,-87.9206691,
03/01/2016,0,5700 block of Crest Forest Drive Corpus Christi,27.7162619,-97.4163329,
03/01/2016,2,100 block of West Wishart Street Philadelphia,39.9979138,-75.1317455,
03/01/2016,0,53 Church Street Kingston,17.9685325,-76.7941122,
03/01/2016,0,625 Queen Street Southington,41.6341993,-72.8745059,
03/01/2016,0,11013 West Eden Church Lane Eden,-20.1546073,57.5214663,
03/01/2016,0,1500 block of North Street San Angelo,31.4658751,-100.4651617,
03/01/2016,0,942 Main Street Dubuque,42.5020206,-90.6698358,
03/01/2016,0,Atlantic Avenue Brooklyn,40.6767676,-73.9195835,
03/01/2016,0,2200 block of Dockvale Drive Fayetteville,35.0075324,-79.0050386,
03/01/2016,0,103 Prospect Street Schenectady,42.8122013,-73.9322694,
03/01/2016,0,1400 Steuben Street Utica,43.0923311,-75.239817,
03/01/2016,1,3900 block of Kilbourne Drive Fort Washington,38.7834842,-76.9403651,
03/01/2016,0,47 Pine Grove Road Cordova,-20.1261056,57.5340544,
03/01/2016,0,First and Vine streets Hazleton,-20.1546073,57.5214663,
03/01/2016,0,60th and Market streets Philadelphia,39.9619229,-75.2429597,
03/01/2016,0,400 block of South Hembree Street Knoxville,35.988382,-83.8882817,
03/01/2016,0,1423 N. Main Street Cape Girardeau,37.3204172,-89.5156542,
03/01/2016,0,30706 Eastridge Drive Spring,-20.1261056,57.5340544,
03/01/2016,0,300 block of Gaston Avenue Memphis,35.1178805,-90.0546098,
03/01/2016,0,1900 block of Niagara Street Niagara Falls,43.0885795,-79.0410991,
03/01/2016,1,2101 S Glenstone Ave Springfield,37.1762307,-93.2649911,
03/01/2016,0,Seasons Lane Londonderry,42.8968059,-71.3548857,
03/01/2016,1,7643 E. 51st Street Tulsa,36.0915643,-95.8937642,
03/01/2016,0,816 Kennon Drive Baton Rouge,-20.1261056,57.5340544,
03/01/2016,0,600 block of Lamberton Street Trenton,40.2079358,-74.7622634,
03/01/2016,0,N Cornell and Saginaw St Flint,43.0833629,-83.6963347,
03/01/2016,1,Metropolitan Avenue Atlantic City,39.3642902,-74.4165642,
03/01/2016,1,2200 block of Chateau Drive Richmond,37.481826,-77.5022823,
03/01/2016,0,1800 block of US 9 Nassau,-20.1261056,57.5340544,
03/01/2016,0,900 block of North Lavergne Avenue Chicago,41.8969595,-87.7532785,
03/01/2016,0,400 block of East 46th Street Chicago,41.8111919,-87.6185557,
03/01/2016,0,200 block of 37th Place SE Washington,38.8870807,-76.9545377,
03/01/2016,0,5300 block of Clay Terrace NE Washington,38.8935346,-76.9268538,
03/01/2016,0,Mercer Drive New Castle (county),39.6676652,-75.7314904,
03/01/2016,0,600 block of West Fifth St. Wilmington,39.7431575,-75.5582658,
03/01/2016,0,1100 block of Madison Street Annapolis,38.966408,-76.4954806,
03/01/2016,0,11th and Castle Wilmington,-20.1261056,57.5340544,
03/01/2016,0,I-465 and Pendleton Pike Indianapolis,-20.1261056,57.5340544,
03/01/2016,0,5520 Sherrill’s Ford Road Salisbury,-20.1546073,57.5214663,
03/01/2016,0,600 block of North Lake Shore Drive Chicago,41.892964,-87.6178955,
03/01/2016,1,5400 block of South Laflin Street Chicago,41.7957656,-87.6646919,
03/01/2016,1,I-45 and Dyna Houston,-20.1546073,57.5214663,
03/01/2016,0,600 block of South St. Louis Avenue Chicago,41.8736005,-87.7153987,
03/01/2016,0,3000 block of Rycliff Avenue Chesterfield (county),37.4182101,-77.4472194,
03/01/2016,1,2600 block of Watson Drive Charlotte,35.2184604,-80.8879188,
03/01/2016,0,3500 block of West Huron Street Chicago,41.8939218,-87.7162604,
03/01/2016,0,W. Abriendo Avenue Pueblo,38.2664122,-104.6322709,
03/01/2016,1,7900 block of Cocoa Avenue Jacksonville,30.3160351,-81.5768183,
03/01/2016,0,1 Ward Street Worcester,42.2534957,-71.7994715,
03/01/2016,0,1300 block of East Malcolm X Street Lansing,42.7254062,-84.5352441,
03/01/2016,0,Parker Street and Horadan Way Boston,42.3334518,-71.0981361,
03/01/2016,0,1822 Oak Quincy,-20.1261056,57.5340544,
03/01/2016,0,1st block of Salem Street Hampton,-20.1261056,57.5340544,
03/01/2016,0,East Pearl Street New Haven,41.3069715,-72.8940024,
03/01/2016,0,Francis Avenue and Augur Street Hamden,41.3429565,-72.9208477,
03/01/2016,0,2500 block of Jefferson Park Avenue Charlottesville,38.0203514,-78.5166474,
03/01/2016,1,Tileson Street Everett,-20.1261056,57.5340544,
03/01/2016,0,Hawks Ridge Road Nicholson,34.118851,-83.4128626,
03/01/2016,0,21 Shore Drive Spencer,-20.1261056,57.5340544,
03/01/2016,0,1600 block of State Street Calumet City,-20.1261056,57.5340544,
03/01/2016,1,3800 block of Midlothian Turnpike Richmond,37.5099595,-77.4769793,
03/01/2016,0,Hempstead Road Spring Valley,41.1306054,-74.0471192,
03/01/2016,1,Monica Court Columbus (Mansfield),-20.1546073,57.5214663,
03/01/2016,1,2700 block of Old Smith Springs Road Nashville,36.0923541,-86.6325527,
04/01/2016,2,1400 block of Briercrest Lane Memphis,35.2244137,-90.017143,
04/01/2016,0,Keele Street Jackson,32.3735615,-90.1551099,
04/01/2016,0,200 block of Kensington Way Wellington,-20.1261056,57.5340544,
04/01/2016,0,900 block of Georgia Avenue Lagrange,33.0428441,-85.0162564,
04/01/2016,0,200 block of North West Avenue Kankakee,41.1222232,-87.8678478,
04/01/2016,0,375 Watson Drive Jeffersonville,-20.1261056,57.5340544,
04/01/2016,0,1900 S. Missouri Avenue Casper,42.8300887,-106.2964271,
04/01/2016,0,St Mary's Road Columbus,32.4374234,-84.9100627,
04/01/2016,1,2600 block of Wilson Avenue Knoxville,35.9832108,-83.8918396,
04/01/2016,0,Vernon Street Harrisburg,40.2640431,-76.86879,
04/01/2016,0,Primrose Street Haverhill,42.7875124,-71.0898634,
04/01/2016,0,Onuohu Street Hilo,-20.1261056,57.5340544,
04/01/2016,0,Caddo Lake Court Lexington,37.9771534,-84.4655111,
04/01/2016,1,Heritage Way Newport News,37.1190489,-76.5223057,
04/01/2016,1,2775 Creel Road Atlanta (College Park),33.5669596,-84.4853667,
04/01/2016,1,5190 Southwest Eighth Street Coral Gables,25.7636669,-80.2810986,
04/01/2016,0,5103 Hollywood Ave Shreveport,32.4542455,-93.831384,
04/01/2016,0,64 North Cary Street Lagrange,33.0552801,-85.0086011,
04/01/2016,0,1100 block of Greenwood Avenue Jackson,42.2366719,-84.4156717,
04/01/2016,0,6040 28th Ave S Minneapolis,44.8930528,-93.2353346,
04/01/2016,0,Arkadelphia Road Birmingham,33.5222053,-86.8517004,
04/01/2016,0,West 16th and Brown Streets Little Rock,-20.1261056,57.5340544,
04/01/2016,0,600 Terminal Drive Louisville,38.1858453,-85.7438363,
04/01/2016,1,3800 block of Council Grove Ave Saint Louis,38.6912809,-90.2773487,
04/01/2016,0,2800 block of Wolfe Street Little Rock,34.722168,-92.2958769,
04/01/2016,1,401 Gene Stanley Road Ragley,30.4936972,-93.2125632,
04/01/2016,0,11700 block of Parliament San Antonio,-20.1261056,57.5340544,
04/01/2016,0,6040 28th Ave S Minneapolis,44.8930528,-93.2353346,
04/01/2016,0,2900 block of Michigan Avenue Saint Cloud,28.2321043,-81.2789421,
04/01/2016,0,6900 Airport Boulevard Sacramento,38.6956674,-121.59489,
04/01/2016,0,700 Portland,-20.1261056,57.5340544,
04/01/2016,0,1115 S. Second St. Millville,39.3795941,-75.0299441,
04/01/2016,0,8008 Cedar Springs Road Dallas,32.8444583,-96.8520347,
04/01/2016,0,3201 Airport Way #1000 Boise,43.5710257,-116.2209826,
04/01/2016,0,Lamartine Street Boston,42.3170274,-71.1070883,
04/01/2016,1,300 block of Burchfield Street Harrisburg,40.2642264,-76.8626767,
04/01/2016,0,2900 block of N. Porter Wichita,37.735396,-97.3603225,
04/01/2016,0,Danner Avenue Dayton,39.7338287,-84.2254082,
04/01/2016,1,4500 block of Bankhead Ave Norfolk,36.8830985,-76.2428661,
04/01/2016,0,500 block Freeman Street Northwest Warren,41.2466228,-80.8272896,
04/01/2016,0,900 block of Dover Avenue Akron,41.0811566,-81.5643108,
04/01/2016,1,1700 block of South Leavitt Street Chicago,41.8580072,-87.6830989,
04/01/2016,0,8100 block of North Newman Avenue Portland,45.5820365,-122.7173106,
04/01/2016,0,Deer Springs Way and Decatur Boulevard North Las Vegas,36.2836507,-115.2131632,
04/01/2016,0,1600 block of Caldwell Street Corpus Christi,27.7916481,-97.4097656,
04/01/2016,0,10300 block of Hungary Spring Road Henrico (county),37.644966,-77.5116519,
04/01/2016,0,1000 block of Eighth Street Southwest Willmar,45.1140718,-95.0542225,
04/01/2016,0,47th Street and 47th Avenue Kenosha,-20.1261056,57.5340544,
04/01/2016,0,2100 Granite Street Philadelphia,40.0130284,-75.07328,
04/01/2016,0,1116 Ridge Avenue Zanesville,39.9390023,-82.0212692,
04/01/2016,0,9100 block of 11th Avenue Jacksonville,30.4030181,-81.6967906,
04/01/2016,0,9800 block of Dunraven Drive Cincinnati (Colerain Township),39.249665,-84.5796895,
04/01/2016,0,6700 block of Scavenger Hunt Street North Las Vegas,36.2818331,-115.1993082,
04/01/2016,2,4098 Blue Run Road Lucasville,38.9031415,-82.8899997,
04/01/2016,1,300 block of North Central Avenue Chicago,41.8859421,-87.7676319,
04/01/2016,0,4200 block of S. Hydraulic Wichita,37.6183787,-97.3176135,
04/01/2016,0,Exit 7 US 421 Winston Salem (Winston-salem),-20.1261056,57.5340544,
04/01/2016,0,5326 South Hampton Road Dallas,32.6813959,-96.8575167,
04/01/2016,0,1822 Harte Rd Reno,39.3717659,-119.6486995,
04/01/2016,0,Sanctuary Drive Berkeley (county),-20.1261056,57.5340544,
04/01/2016,0,Alaloa Road Hilo,19.6586141,-155.1012322,
04/01/2016,0,107A Beaver Terrace Circle Framingham,42.2753286,-71.4026826,
04/01/2016,0,Travis Court Lexington,37.987603,-84.4598557,
04/01/2016,1,3624 N.W. 42nd Street Oklahoma City,35.5138532,-97.583923,
04/01/2016,0,70 block of South Common Street Lynn,42.4629446,-70.958215,
04/01/2016,1,155th Avenue Delaware (county),-20.1261056,57.5340544,
04/01/2016,0,State Route 54 Fordsville,37.6357674,-86.7192309,
04/01/2016,0,2200 block of Afton Avenue Richmond,37.4924716,-77.4410137,
04/01/2016,0,735 Meriden Waterbury Turnpike Southington,41.5619072,-72.8711137,
04/01/2016,0,6th and Monterey Way Lawrence,-20.1261056,57.5340544,
04/01/2016,0,3106 Cherokee Street Saint Louis,38.5943334,-90.2372177,
04/01/2016,0,1 World Way Los Angeles,33.9454415,-118.4056141,
04/01/2016,0,7201 Johnsontown Road Louisville,38.1171787,-85.8953398,
04/01/2016,0,Deer Springs Way and Valley Drive Las Vegas,-20.1261056,57.5340544,
04/01/2016,1,806 E. Goddard Avenue Trinidad,37.1840946,-104.5017484,
04/01/2016,1,3636 N Main Street Houston,29.7913369,-95.3753903,
04/01/2016,0,North Harding Indianapolis,39.7930962,-86.1896452,
04/01/2016,1,Fair Oaks Dr. Conway,35.1040774,-92.4684615,
04/01/2016,0,640 South Porter Street Manchester,42.9615719,-71.4356194,
04/01/2016,1,1300 block of North 20th Lincoln,40.8263061,-96.6945547,
04/01/2016,0,100 block of Massey Street Fort Mill,35.0081209,-80.9478562,
04/01/2016,0,Grant Street Elkhorn,41.280938,-96.207207,
04/01/2016,0,1500 block of S. Virginia Avenue Joplin,37.0748725,-94.5152197,
04/01/2016,1,7400 Rivers Ave North Charleston,32.9396626,-80.0406745,
04/01/2016,0,1401 Chouteau Ave Saint Louis,38.6196799,-90.2071121,
04/01/2016,0,600 block of East Richmond Street Shawano,44.7746012,-88.6034631,
04/01/2016,0,8500 block of Southwest 41st Terrace Miami,25.7312231,-80.3358289,
04/01/2016,0,30 block of Circle Avenue Melbourne,28.1104715,-80.6226306,
04/01/2016,0,Mingo Road Orangeburg (county),33.5035614,-80.8446403,
04/01/2016,0,1966 Ole Heritage Drive Orange (county),28.4811213,-81.4064195,
04/01/2016,0,6800 block of Gentry Road Marrero,29.8777328,-90.126883,
04/01/2016,0,4300 block of Clarcona Ocoee Road Orlando,28.6102195,-81.4343792,
04/01/2016,0,Hallmark Avenue and Houston Street Killeen,31.1139562,-97.740209,
04/01/2016,0,1800 block of L Street NW Washington,38.9031741,-77.0441528,
04/01/2016,0,West Gate City Boulevard Greensboro,36.0395406,-79.852905,
04/01/2016,0,14235 Airport Road Gulfport,30.4154071,-89.0720092,
04/01/2016,0,2900 block of Hobble Bush Court Upper Marlboro (Glenarden),-20.1261056,57.5340544,
04/01/2016,0,Lewis Street and Norma Avenue Franklin,-20.1261056,57.5340544,
04/01/2016,0,2800 block of 28th Street SE Washington,38.8568302,-76.9694831,
04/01/2016,0,2400 block of Irving Street NE Washington,38.9291583,-76.9743327,
04/01/2016,1,Riverview Court Newark,40.7356408,-74.1433861,
04/01/2016,0,County Line Road Amityville (North Amityville),40.6986089,-73.4304222,
04/01/2016,0,Ludwig Avenue Santa Rosa,38.4035213,-122.7655224,
04/01/2016,0,1100 block of Burger Street Abilene,32.4620176,-99.7582311,
04/01/2016,0,87 Hamilton Street Buffalo,42.9367111,-78.9029209,
04/01/2016,0,109-21 Union Hall St Jamaica,40.6941424,-73.7925909,
04/01/2016,1,2900 block of Howey Road Columbus,40.0247331,-82.985565,
04/01/2016,0,6750 Route 26 Martinsburg,43.7418718,-75.4708036,
04/01/2016,0,Midway Park Road Silver Creek,34.1677741,-85.1403973,
04/01/2016,0,Euclid and Logan Avenues San Diego,-20.1261056,57.5340544,
04/01/2016,1,606 South Railroad Avenue Opelousas,30.5290232,-92.0914446,
04/01/2016,0,Christian Strickland Road Comer,34.0914167,-83.1180685,
04/01/2016,0,Nebraska Street Vallejo,38.1136032,-122.2459491,
04/01/2016,0,1818 Chandler Road Statesboro,32.4145727,-81.788687,
04/01/2016,0,100 block of North Westwood Street Porterville,36.0677666,-119.07305,
04/01/2016,0,Interstate 5 Los Angeles,34.1869144,-118.3234572,
04/01/2016,0,300 block of South Harrison Avenue Kankakee,41.1172522,-87.8623879,
04/01/2016,0,2700 block of Bell Road Montgomery,32.3415698,-86.1979836,
04/01/2016,0,8900 block of Viola Street Bakersfield,35.2738669,-119.0109687,
04/01/2016,0,15800 block of South Tarrant Avenue Compton,33.8875983,-118.264464,
04/01/2016,0,1861 Bohicket Rd Johns Island,32.7195442,-80.08026,
04/01/2016,1,Sugar Creek and Sweet Briar Lane Conyers,-20.1261056,57.5340544,
04/01/2016,0,300 block of South Harrison Avenue Kankakee,41.1172522,-87.8623879,
04/01/2016,0,13 Higuera Lane Salinas,36.7014504,-121.6740654,
04/01/2016,0,3600 block of Masonwood Memphis,35.0495214,-90.0335573,
04/01/2016,1,2600 block of Waverly Way Norfolk,36.8720374,-76.2770446,
04/01/2016,0,5400 block of West Harrison Street Chicago,41.8731733,-87.7618005,
04/01/2016,0,100 block of Highway 19 North Meridian,32.3656057,-88.7321023,
04/01/2016,0,900 block of West Lullwood Avenue San Antonio,29.4654649,-98.5100612,
04/01/2016,0,Empire Central and I-35E Dallas,-20.1261056,57.5340544,
04/01/2016,0,1600 block of South Beltline Road Dallas,32.6807266,-96.5989641,
04/01/2016,0,5501 R C Josh Birmingham Parkway Charlotte,-20.1261056,57.5340544,
04/01/2016,1,East Main Street and Elm Street Durham,35.9885115,-78.8916358,
04/01/2016,0,418 Maumee Ave Toledo,41.6317609,-83.5525727,
04/01/2016,0,2900 block of 2nd Avenue Huntsville,-20.1261056,57.5340544,
04/01/2016,0,127 Fister Court Augusta,33.4707916,-82.0860029,
04/01/2016,0,La. 14 Lake Charles,30.19549,-93.1822327,
04/01/2016,1,800 block of Isaac Drive Clarksville,36.6334119,-87.2939274,
04/01/2016,0,100 block of West 95th Street Chicago (Roseland),41.7220091,-87.6289323,
04/01/2016,0,Rosemont Drive Greenville,-20.1261056,57.5340544,
05/01/2016,0,2000 block of Perez Street Salinas,36.7245511,-121.6567177,
05/01/2016,0,1200 block of North Western Avenue Chicago,41.9032343,-87.6893762,
05/01/2016,0,2800 N Terminal Road Houston,29.9866192,-95.3370997,
05/01/2016,0,4100 block of West 30th Street Chicago,41.8386965,-87.7290124,
05/01/2016,0,2800 N Terminal Road Houston,29.9866192,-95.3370997,
05/01/2016,0,59th Avenue and McDowell Road Phoenix,33.5489437,-112.1883811,
05/01/2016,0,1900 block of West Myrtle Street Santa Ana,33.7417161,-117.8970021,
05/01/2016,0,2600 block of West McFadden Avenue Santa Ana,33.734504,-117.9062603,
05/01/2016,1,East 72nd and First Avenue New York (Manhattan),40.7678079,-73.9581895,
05/01/2016,0,1739 Genesee Street Buffalo,42.9114102,-78.8189522,
05/01/2016,0,1500 block of Fillmore Avenue Buffalo,42.914639,-78.8413101,
05/01/2016,0,2600 block of Avalanche Heights Colorado Springs,38.916603,-104.779152,
05/01/2016,1,200 block of East Philadelphia Ave. Youngstown,41.0694496,-80.6548011,
05/01/2016,0,21932 E. U.S. 412 Springdale,-20.1261056,57.5340544,
05/01/2016,0,4620 West McDowell Road Phoenix,33.4669788,-112.1609838,
05/01/2016,0,Wall Street and Richmond Terrace Staten Island,40.6444973,-74.0789968,
05/01/2016,0,South Hebbron Avenue and Prince Place Salinas,36.672317,-121.6346087,
05/01/2016,0,49th N. and 29th E. Idaho Falls,43.5409651,-111.9773743,
05/01/2016,0,5900 block of Imperial Forest Harris (county),-20.1261056,57.5340544,
05/01/2016,0,4000 block of West Madison Street Chicago,41.8811438,-87.7280572,
05/01/2016,0,300 block of 8th Street Atlanta,33.779765,-84.3796406,
05/01/2016,0,4400 block of West Monroe Street Chicago,41.8796865,-87.7380758,
05/01/2016,0,Mud Bay Road Haines,59.2095212,-135.4477611,
05/01/2016,0,1 Library Square Terre Haute,39.4640391,-87.409847,
05/01/2016,0,900 block of 13th Street San Pedro,33.7324468,-118.2989794,
05/01/2016,0,100 block of East Herndon Street Shreveport,32.4963075,-93.7332431,
05/01/2016,0,23800 block of Hemlock Avenue Moreno Valley,33.9431637,-117.2497609,
05/01/2016,0,Northwest Early Street and Northwest Sago Glen Lake City,-20.1261056,57.5340544,
05/01/2016,0,US 60 Hurricane,36.6270677,-94.99841,
05/01/2016,0,800 block of S. Lewis Street Littleton (Lakewood),39.7018069,-105.1150797,
05/01/2016,1,200 block of Sixth Street Cottage Grove,-20.1261056,57.5340544,
05/01/2016,0,Larry Street Rome,-20.1261056,57.5340544,
05/01/2016,1,110 Old Taylor Road Oxford,34.3451042,-89.5466008,
05/01/2016,0,1300 block of Military Street Port Huron,42.9705457,-82.4261702,
05/01/2016,0,600 block of East 47th Street Chicago,41.809661,-87.6134167,
05/01/2016,0,11 Bear Paws Way Loleta,40.627014,-124.2106926,
05/01/2016,0,420 Coos Street Berlin,44.4673384,-71.1673777,
05/01/2016,0,122 Williams Drive Austin,-20.1261056,57.5340544,
05/01/2016,0,Lewis Street and North Hill Street Nashville,36.1449605,-86.7611435,
05/01/2016,0,341 Fenn Street Pittsfield,42.4493027,-73.248858,
05/01/2016,0,1700 block of Bridge Street Philadelphia,40.0236796,-75.0805908,
05/01/2016,0,2100 block of Carpenter Drive Owensboro,37.7277343,-87.1401798,
05/01/2016,0,21 Nazing Street Boston,42.3066659,-71.0877604,
05/01/2016,1,600 block of Bunt Drive Fort Wayne,41.0299268,-85.0917744,
05/01/2016,0,105 Alden Street Springfield,42.1018242,-72.5655799,
05/01/2016,0,100 East River Drive Hartford,41.7669722,-72.6635934,
05/01/2016,0,700 block of Cherry Street Reading,40.3344381,-75.9256167,
05/01/2016,1,6000 block of Windsor Drive Indianapolis,39.7981241,-86.0666254,
05/01/2016,0,7400 block of South Blackstone Avenue Chicago,41.7603775,-87.5909722,
05/01/2016,0,North 11th and Robeson streets Reading,40.3517346,-75.9178997,
05/01/2016,0,100 block of Highway Drive San Antonio,29.4245099,-98.4115188,
05/01/2016,0,250 W. 65th Street Loveland,40.4569491,-105.0831383,
05/01/2016,0,South East Street Indianapolis,39.7045565,-86.1509679,
05/01/2016,0,2500 S.E. California Avenue Topeka,39.0219337,-95.6526668,
05/01/2016,1,2601 Don Pedro Road Ceres,37.5841746,-120.949641,
05/01/2016,0,4600 block of South Ong Street Laredo,-20.1261056,57.5340544,
05/01/2016,0,6500 block of Hillcroft Houston,29.7105107,-95.4957238,
05/01/2016,0,Old Brownsville Road and SPID Corpus Christi,27.7522332,-97.4679546,
05/01/2016,0,7155 Sheridan Boulevard Westminster,39.8252287,-105.0584781,
05/01/2016,0,Ludlow Street Stamford,41.0429083,-73.5370021,
05/01/2016,1,3300 block of Hovey Street Indianapolis,39.8159998,-86.1347904,
05/01/2016,2,88 Bradley Rd. Fort Mitchell,32.306131,-85.0264453,
05/01/2016,1,1100 block of Kimball Avenue Kansas City,39.1376274,-94.6408713,
05/01/2016,0,96 Blue Hill Avenue Boston,42.3217729,-71.0791973,
05/01/2016,0,8489 Chesapeake Boulevard Norfolk,36.9293295,-76.2463799,
05/01/2016,0,Fire Road 31 North Vassalboro,44.4513179,-69.5234135,
05/01/2016,2,3600 block of Spinnaker Drive Anchorage,61.100453,-149.8303764,
05/01/2016,1,208 U.S. Highway 79 N Henderson,32.150501,-94.7885753,
05/01/2016,0,300 block of North Central Avenue Chicago,41.8859421,-87.7676319,
05/01/2016,1,200 block of South Pecan Street Vivian,32.8704969,-93.9863896,
05/01/2016,0,200 block of Tompkins Drive Madison (Monona),43.0585711,-89.326348,
05/01/2016,0,Wilson Street Waterbury,41.5476219,-73.0553848,
05/01/2016,0,1707 W Main Street Sumner,47.2022386,-122.2507636,
05/01/2016,0,900 block of 20th Street Birmingham,33.5229867,-86.8136126,
05/01/2016,0,2400 block of Kelly Avenue Decatur,34.5655576,-86.9996032,
05/01/2016,1,Mile marker 27 Saddle Rd Hilo,-20.1261056,57.5340544,
05/01/2016,1,3400 block of Forestbrook Drive Charlotte,35.2415062,-80.9156699,
